study,fold,feature,raw_predictive_drop,predictive_utility,raw_shap_mean_abs,raw_shap_cv,shap_stability,evidence_relevance,clinical_utility,label_derived_risk,definitional_overlap,target_proxy_strength,semantic_risk_max,available_at_prediction,interpretation,leakage_risk,theta_l_mean,audit_score,pre_score,uncertainty_width,pseul_category,semantic_veto,admissible_for_selection,select_score,selection_order,selected,rejection_reason
brfss,4,sex_male,0.0,0.0,0.0019033851493585052,0.18271750984015242,0.5,0.525,0.5499999999999999,0.0,0.0,0.05,0.05,True,Sex subgroup marker.,0.01870686138977056,0.5774824440736591,0.36875,0.3673745598230876,2.6645783529410613e-05,Domain-Supportive Feature,False,True,0.360068991408565,,False,not-in-final-subset
brfss,4,physical_health_days,0.0,0.0,0.005013796517458061,0.4914629411972617,0.5,0.55,0.6,0.05,0.1,0.25,0.25,True,Physical health burden.,0.1362046813188795,0.5774824440736591,0.3875,0.3828589023751177,5.860965117265156e-05,Domain-Supportive Feature,False,True,0.3331683141773997,,False,not-in-final-subset
brfss,4,mental_health_days,0.0,0.0,0.0028606857501248663,0.4076521772335757,0.5,0.45,0.5833333333333334,0.0,0.0,0.05,0.05,True,Mental health burden.,0.017655774712987893,0.5774824440736591,0.3583333333333334,0.3570107696038987,1.805350373957618e-05,Low-Value Feature,False,True,0.3283804975194678,,False,not-in-final-subset
brfss,4,checkup_recent,0.0,0.0,0.006762344804209022,0.4851874014604202,0.5,0.45,0.5833333333333334,0.05,0.1,0.25,0.25,True,Healthcare utilization context.,0.13532788542340476,0.5774824440736591,0.3583333333333334,0.3540783517871535,7.369332280735553e-05,Low-Value Feature,False,True,0.3281201164639804,,False,not-in-final-subset
brfss,4,diabetes_age,0.0,0.0,0.4787035524742545,0.1687856494759882,0.8312143505240118,0.95,0.6333333333333334,0.9,1.0,0.95,1.0,True,Age at diabetes diagnosis is derived after label.,0.7247018643660915,0.5774824440736591,0.5620762034381357,0.1049946456423798,0.006001477697992575,Clinically Relevant but Weak Predictor,True,False,0.0904301890549496,,False,semantic-veto
brfss,4,insulin_use,0.0,0.0,1.909815919846529e-05,1.288843400318282,0.5,0.95,0.7833333333333332,0.9,1.0,0.95,1.0,True,Insulin use is label-proximal for diabetes.,0.7714107882009142,0.5774824440736591,0.5333333333333333,0.06705569969918439,0.000551293115963632,Clinically Relevant but Weak Predictor,True,False,0.058791161571614646,,False,semantic-veto
brfss,4,insulin_use_observed,0.0,0.0,0.030087822159381477,0.1911738148476678,0.5,0.95,0.65,1.0,1.0,1.0,1.0,True,Question-observation indicator is determined by the diabetes-contingent skip pattern.,0.8579338990680813,0.5774824440736591,0.5,0.028540751932785418,0.00017649539779305306,Label-Proximal Feature,True,False,0.017204864788652522,,False,semantic-veto
brfss,4,diabetes_age_observed,0.1258548250505069,0.9999920544003458,4.693317282699691,0.020743324457655414,0.9792566755423446,0.95,0.65,1.0,1.0,1.0,1.0,True,Question-observation indicator is determined by the diabetes-contingent skip pattern.,0.9999997500002499,0.5774824440736591,0.8958489514285727,0.01291146651515706,0.00012149657954974927,Label-Proximal Feature,True,False,0.0,,False,semantic-veto
brfss,5,age,0.0,0.0,0.08029958460708604,0.18842909869161548,0.8115709013083845,0.9,0.7333333333333333,0.0,0.0,0.05,0.05,True,Age is a stable diabetes risk factor.,0.06739229824536423,0.577667384146387,0.5706475135950102,0.5671989420936322,5.049670416936388e-06,Clinically Actionable Feature,False,True,0.5671989420936322,1.0,True,
brfss,5,bmi,0.0,0.0,0.030962339285990237,0.11073084136932176,0.5,0.95,0.8833333333333333,0.05,0.1,0.25,0.25,True,BMI is a core actionable diabetes risk factor.,0.14261702953158403,0.577667384146387,0.5583333333333333,0.5512223778160047,1.5496048542984657e-05,Clinically Actionable Feature,False,True,0.5503987461117087,2.0,True,
brfss,5,hypertension,0.0,0.0,0.0,0.0,0.5,0.8,0.8333333333333334,0.05,0.1,0.25,0.25,True,Cardiometabolic comorbidity.,0.10000000000000002,0.577667384146387,0.5083333333333334,0.5040869180426343,3.7094153026216576e-06,Clinically Actionable Feature,False,True,0.5040869180426343,3.0,True,
brfss,5,exercise_any,0.0,0.0,0.002139612873854312,0.33253299945623527,0.5,0.7,0.7999999999999999,0.0,0.0,0.05,0.05,True,Physical activity is actionable.,0.04967232529094312,0.577667384146387,0.475,0.4725931404294626,2.3931228154649695e-05,Clinically Actionable Feature,False,True,0.45980650619290014,4.0,True,
