study,fold,feature,raw_predictive_drop,predictive_utility,raw_shap_mean_abs,raw_shap_cv,shap_stability,evidence_relevance,clinical_utility,label_derived_risk,definitional_overlap,target_proxy_strength,semantic_risk_max,available_at_prediction,interpretation,leakage_risk,theta_l_mean,audit_score,pre_score,uncertainty_width,pseul_category,semantic_veto,admissible_for_selection,select_score,selection_order,selected,rejection_reason
diabetes130_discharge,4,a1c_ordinal,0.001532293397437345,0.02455129882076411,0.043828434674574805,0.4017002570137473,0.5982997429862527,0.85,0.7833333333333333,0.05,0.05,0.15,0.15,True,HbA1c: actionable glycemic control marker.,0.08485457711955983,0.5,0.535358671576813,0.5270313133527841,0.0008201499956768265,Clinically Actionable Feature,False,True,0.5123092304677238,5.0,True,
diabetes130_discharge,4,max_glu_ordinal,0.0002965818400444853,0.0,0.009707924761752683,0.18588464870582522,0.8141153512941748,0.7,0.6833333333333332,0.05,0.05,0.2,0.2,True,Serum glucose: clinical marker.,0.09213963978041441,0.5,0.5086564035921682,0.5001660285892703,0.0006969559382487017,Domain-Supportive Feature,False,True,0.4958320824996893,,False,not-in-final-subset
diabetes130_discharge,4,insulin_ordinal,0.0021472944782586546,0.03677023067424077,0.03392015414435149,0.20323722325340532,0.7967627767465947,0.7,0.7000000000000001,0.05,0.1,0.25,0.25,True,Insulin regimen change; actionable.,0.14062346090380215,0.5,0.5203836245515912,0.5062685915538189,0.002753802463401208,Clinically Actionable Feature,False,True,0.4875934909102966,,False,not-in-final-subset
diabetes130_discharge,4,diabetesMed_flag,0.0028892959843962005,0.05151242564170947,0.0780637866694419,0.1346615326204632,0.8653384673795368,0.65,0.65,0.05,0.1,0.25,0.25,True,On diabetes medication; actionable.,0.1687942234472708,0.5,0.5135214211684203,0.4951819789125765,0.0037638319554380243,Domain-Supportive Feature,False,True,0.4767198574295661,,False,not-in-final-subset
diabetes130_discharge,4,time_in_hospital,0.007435890970396298,0.14184484298494893,0.09834724483833329,0.11290473141281994,0.88709526858718,0.7,0.7000000000000001,0.05,0.1,0.35,0.35,True,Length of stay; utilization signal.,0.26252466326031737,0.5,0.5699725066129208,0.5211715140463926,0.0063175062959878415,Clinically Actionable Feature,False,True,0.4743636049305254,,False,not-in-final-subset
diabetes130_discharge,4,change_flag,0.000740775150748337,0.0088252979751064,0.017611428762718494,0.017918873076828254,0.9820811269231717,0.6,0.6166666666666667,0.05,0.1,0.25,0.25,True,Medication change; actionable.,0.1348239975372807,0.5,0.503230481443833,0.49029438838244194,0.002708118191480741,Domain-Supportive Feature,False,True,0.4663341963009639,,False,not-in-final-subset
diabetes130_discharge,4,num_lab_procedures,0.00646458206695865,0.12254673494921989,0.09794055444700504,0.07083603812895618,0.9291639618710438,0.55,0.5666666666666668,0.05,0.05,0.25,0.25,True,Care-intensity proxy.,0.16549079299752303,0.5,0.5017634795256415,0.4845476258049796,0.002466697540618223,Domain-Supportive Feature,False,True,0.45838866637321046,,False,not-in-final-subset
diabetes130_discharge,4,admission_type_id,0.0037535870986669033,0.06868428851508152,0.03759305630012081,0.13989868245172052,0.8601013175482795,0.525,0.55,0.0,0.0,0.1,0.1,True,Admission type is available at the admission landmark.,0.04167396955652555,0.5,0.46137555006418035,0.4567054965039139,0.00014846916926611195,Domain-Supportive Feature,False,True,0.44579215488772933,,False,not-in-final-subset
diabetes130_discharge,4,number_outpatient,0.0008404761962507908,0.010806172999078632,0.02010327541842527,0.10808442555304607,0.8919155744469539,0.55,0.5833333333333334,0.1,0.15,0.45,0.45,True,Prior-year outpatient visits; utilization proxy.,0.20146861173901506,0.5,0.46495830012244777,0.44249623473573335,0.002447630531799894,Domain-Supportive Feature,False,True,0.43704861868566147,,False,not-in-final-subset
diabetes130_discharge,4,number_emergency,0.003405693478540391,0.061772286944436705,0.028360510713706984,0.06432337124448737,0.9356766287555126,0.6,0.6,0.1,0.2,0.55,0.55,True,Prior-year ED visits; utilization proxy.,0.2950438743148133,0.5,0.5056670118344335,0.4457404918781027,0.020557457290399848,Domain-Supportive Feature,False,True,0.4323034840128909,,False,not-in-final-subset
diabetes130_discharge,4,number_diagnoses,0.002998102193249815,0.053674203389224934,0.06376833629118563,0.2754049544800385,0.7245950455199615,0.6499999999999999,0.6166666666666666,0.0,0.0,0.35,0.35,True,Available by discharge after death/hospice exclusions. Diagnosis count: proxy for case complexity / readmission.,0.1886463025525363,0.5,0.4776879367874264,0.4573175767060064,0.0015656836101358908,Domain-Supportive Feature,False,True,0.4310090835767903,,False,not-in-final-subset
diabetes130_discharge,4,admission_source_id,0.0018768990714040257,0.031397974993913315,0.045406617906563106,0.09295564579041321,0.9070443542095867,0.45,0.5,0.1,0.15,0.35,0.35,True,Admission source; administrative context.,0.15774089339914568,0.5,0.4283282633400914,0.4147920377576566,0.0002922455792085844,Low-Value Feature,False,True,0.4081636235199287,,False,not-in-final-subset
diabetes130_discharge,4,num_procedures,0.000361148239355528,0.0012828147101016567,0.03879739304912166,0.17296897485059098,0.8270310251494091,0.55,0.5833333333333334,0.05,0.05,0.25,0.25,True,Care-intensity proxy.,0.0881201400482809,0.5,0.44912438277624567,0.4419364416870048,7.040302987576008e-05,Domain-Supportive Feature,False,True,0.40210001329268247,,False,not-in-final-subset
diabetes130_discharge,4,gender_male,0.00030211649827571,0.00010996340310378689,0.02576909787160454,0.4187469052163369,0.5812530947836632,0.525,0.5499999999999999,0.0,0.0,0.05,0.05,True,Demographic stratifier.,0.02402372152924305,0.5,0.3850336079776637,0.3817372296118848,0.0004776929355453762,Domain-Supportive Feature,False,True,0.3768120988105927,,False,not-in-final-subset
diabetes130_discharge,5,discharge_disposition_id,0.05899295627071077,0.9999829305234833,0.26527094482571073,0.032664493298426855,0.9673355067015732,0.65,0.5166666666666666,0.0,0.0,0.35,0.35,True,Available by discharge after death/hospice exclusions. Discharge disposition: encodes death/hospice; partly determines readmission.,0.2353767031608566,0.5,0.7851286471640263,0.7324928073644958,0.009852791025747265,Domain-Supportive Feature,False,True,0.7324928073644958,1.0,True,
diabetes130_discharge,5,a1c_ordinal,0.002906842913392856,0.042622335656893134,0.044011464245663046,0.27131155157073933,0.7286884484292606,0.85,0.7833333333333333,0.05,0.05,0.15,0.15,True,HbA1c: actionable glycemic control marker.,0.08292852402850821,0.5,0.5668577237162534,0.5581602664486782,0.0013608067461792247,Clinically Actionable Feature,False,True,0.5570830878269776,2.0,True,
diabetes130_discharge,5,num_medications,0.008564892824989534,0.13920228575329768,0.08399906862486478,0.029201094820512828,0.9707989051794872,0.7,0.7333333333333334,0.05,0.1,0.3,0.3,True,Treatment burden; clinically meaningful.,0.20188481308135456,0.5,0.5942538000952201,0.565308092062815,0.004534727092522685,Clinically Actionable Feature,False,True,0.5541695831821779,3.0,True,
diabetes130_discharge,5,age_ordinal,0.004078441838346565,0.06262091599339978,0.09216080825982319,0.19491015857450883,0.8050898414254912,0.85,0.7166666666666667,0.0,0.0,0.05,0.05,True,Age is a stable readmission risk factor.,0.1055931055992075,0.5,0.5714709097497849,0.5605615970410378,0.0011905857950568765,Clinically Actionable Feature,False,True,0.5460124178591451,4.0,True,
diabetes130_discharge,5,max_glu_ordinal,0.0004098515372862543,0.0,0.008554326389964657,0.1014945923938409,0.8985054076061592,0.7,0.6833333333333332,0.05,0.05,0.2,0.2,True,Serum glucose: clinical marker.,0.09544560201275958,0.5,0.5255344148545651,0.5164313023178445,0.0012130169303830787,Domain-Supportive Feature,False,True,0.5126540400178421,5.0,True,
diabetes130_discharge,5,number_inpatient,0.022088305114432313,0.37003985425380503,0.1170322272033978,0.11117471375753644,0.8888252862424636,0.7250000000000001,0.5833333333333334,0.0,0.0,0.35,0.35,True,Available by discharge after death/hospice exclusions. Prior inpatient visits: strong operational proxy for readmission.,0.3374976193431367,0.5,0.6158603468579676,0.5145431961761054,2.9274637944210294e-07,Domain-Supportive Feature,False,True,0.5103406800354415,,False,not-in-final-subset
diabetes130_discharge,5,number_diagnoses,0.006169884736858296,0.09832075143559747,0.06712633582867715,0.05763328133859426,0.9423667186614058,0.6499999999999999,0.6166666666666666,0.0,0.0,0.35,0.35,True,Available by discharge after death/hospice exclusions. Diagnosis count: proxy for case complexity / readmission.,0.1880267037188015,0.5,0.534636235829627,0.5117982851082176,0.00369223656839677,Domain-Supportive Feature,False,True,0.4860809224890518,,False,not-in-final-subset
diabetes130_discharge,5,time_in_hospital,0.014586714272190873,0.2419916255341556,0.11862851655513174,0.18623783585100026,0.8137621641489997,0.7,0.7000000000000001,0.05,0.1,0.35,0.35,True,Length of stay; utilization signal.,0.2792079493215148,0.5,0.5853499204900466,0.5266709761451095,0.011128877546738579,Clinically Actionable Feature,False,True,0.47946797691550475,,False,not-in-final-subset
diabetes130_discharge,5,insulin_ordinal,0.0005577830012447827,0.002525112650123467,0.027491838687127273,0.22017114650644162,0.7798288534935583,0.7,0.7000000000000001,0.05,0.1,0.25,0.25,True,Insulin regimen change; actionable.,0.147352816443119,0.5,0.5067233044937487,0.4922055504343647,0.0012746218761256957,Clinically Actionable Feature,False,True,0.47332528596862145,,False,not-in-final-subset
diabetes130_discharge,5,diabetesMed_flag,0.003660461791704561,0.05548621540278837,0.0850766458545465,0.22673019167362565,0.7732698083263744,0.65,0.65,0.05,0.1,0.25,0.25,True,On diabetes medication; actionable.,0.16699422380606413,0.5,0.49629982628611136,0.4789094602432771,0.003365733340367092,Domain-Supportive Feature,False,True,0.45985820614794,,False,not-in-final-subset
diabetes130_discharge,5,num_lab_procedures,0.008443704095446147,0.13713365758026624,0.10871825715686882,0.09670280520663398,0.903297194793366,0.55,0.5666666666666668,0.05,0.05,0.25,0.25,True,Care-intensity proxy.,0.16970590199666447,0.5,0.5009662028994197,0.48309326666963837,0.0022323102069509732,Domain-Supportive Feature,False,True,0.4564507532132618,,False,not-in-final-subset
diabetes130_discharge,5,change_flag,0.0006744238613576907,0.004516111072710267,0.014282916590653748,0.06677981967585545,0.9332201803241446,0.6,0.6166666666666667,0.05,0.1,0.25,0.25,True,Medication change; actionable.,0.13222538144539148,0.5,0.4921655360533087,0.4799586471645964,0.0014765772161823981,Domain-Supportive Feature,False,True,0.4554687704307557,,False,not-in-final-subset
diabetes130_discharge,5,number_outpatient,0.0008633178434256372,0.007740432463767986,0.024138379837032164,0.09630882258716152,0.9036911774128384,0.55,0.5833333333333334,0.1,0.15,0.45,0.45,True,Prior-year outpatient visits; utilization proxy.,0.18593509010946688,0.5,0.46639369855503143,0.4470058325826918,0.0015920759201779086,Domain-Supportive Feature,False,True,0.44300345853582873,,False,not-in-final-subset
diabetes130_discharge,5,num_procedures,0.00372749003337085,0.05663035239986783,0.03925697340687533,0.06834408086337793,0.931655919136622,0.55,0.5833333333333334,0.05,0.05,0.25,0.25,True,Care-intensity proxy.,0.08956339321950456,0.5,0.4866536228806181,0.47875073268484364,0.0002592332576758676,Domain-Supportive Feature,False,True,0.4386341480384952,,False,not-in-final-subset
diabetes130_discharge,5,gender_male,0.0006262569392148235,0.003693926926310123,0.026334201295198905,0.21458048488656437,0.7854195151134357,0.525,0.5499999999999999,0.0,0.0,0.05,0.05,True,Demographic stratifier.,0.02301315545036838,0.5,0.4269420811005802,0.4233285542945626,0.00047299409410363213,Domain-Supportive Feature,False,True,0.4179338649176814,,False,not-in-final-subset
diabetes130_discharge,5,number_emergency,0.005319430334071214,0.08380393997868595,0.04373948295700717,0.20513221540055,0.7948677845994501,0.6,0.6,0.1,0.2,0.55,0.55,True,Prior-year ED visits; utilization proxy.,0.3068410013099265,0.5,0.48411473891349577,0.42196194223268924,0.013284701513421211,Domain-Supportive Feature,False,True,0.4175653093902822,,False,not-in-final-subset
diabetes130_discharge,5,admission_type_id,0.003213535744963584,0.0478574217432347,0.035804737899620534,0.21353815589537,0.78646184410463,0.525,0.55,0.0,0.0,0.1,0.1,True,Admission type is available at the admission landmark.,0.0342855584898308,0.5,0.44039959534389644,0.43625352761014907,0.00021901273284555045,Domain-Supportive Feature,False,True,0.402628526687264,,False,not-in-final-subset
diabetes130_discharge,5,admission_source_id,0.00268816360237889,0.03888959429284869,0.03572615348041237,0.06687814193384703,0.933121858066153,0.45,0.5,0.1,0.15,0.35,0.35,True,Admission source; administrative context.,0.1732056705356928,0.5,0.4357912499010852,0.41968651303428967,0.0022976086111422436,Low-Value Feature,False,True,0.3824513612113036,,False,not-in-final-subset
